id,timestamp,latitude,longitude,altitude,speed,track,climb,time,error_horizontal,error_vertical,bike_id
322,"2023-06-09 16:55:49.536775",52.217842,20.9844255,154.1,0.669,0,-0.1,"2023-06-09 16:55:49",0.0,47.38,fff93b9aacb140a29c07cfbb1c292922
323,"2023-06-09 16:56:54.568784",52.2177885,20.984472667,149.6,0.506,0,-0.2,"2023-06-09 16:56:54",0.0,72.22,fff93b9aacb140a29c07cfbb1c292922
324,"2023-06-09 16:57:25.727569",52.217876167,20.984264,147.9,0.599,0,0.1,"2023-06-09 16:57:25",42.166,73.37,fff93b9aacb140a29c07cfbb1c292922
325,"2023-06-09 16:58:29.098934",52.217791333,20.984253,152.5,0.185,0,0.0,"2023-06-09 16:58:28",15.725,48.76,fff93b9aacb140a29c07cfbb1c292922
326,"2023-06-09 16:59:01.072175",52.217716667,20.984422667,154.4,0.509,0,0.0,"2023-06-09 16:59:00",47.582,96.14,fff93b9aacb140a29c07cfbb1c292922
327,"2023-06-09 17:00:03.766133",52.2176325,20.984449667,152.4,0.29,0,0.0,"2023-06-09 17:00:03",0.0,23.0,fff93b9aacb140a29c07cfbb1c292922
328,"2023-06-09 17:00:34.996003",52.217584333,20.984492833,152.1,0.374,0,-0.1,"2023-06-09 17:00:34",0.0,23.0,fff93b9aacb140a29c07cfbb1c292922
329,"2023-06-09 17:01:37.968596",52.217801333,20.984450667,150.9,0.187,0,0.1,"2023-06-09 17:01:37",39.593,59.34,fff93b9aacb140a29c07cfbb1c292922
330,"2023-06-09 17:02:09.123840",52.2175605,20.984567333,153.4,0.768,0,0.0,"2023-06-09 17:02:08",16.717,54.05,fff93b9aacb140a29c07cfbb1c292922
331,"2023-06-09 17:03:12.045708",52.216635833,20.984845833,157.9,4.194,164,-0.2,"2023-06-09 17:03:11",40.664,59.8,fff93b9aacb140a29c07cfbb1c292922
332,"2023-06-09 17:03:43.235925",52.2175645,20.984474167,0.0,0.407,0,0.0,"2023-06-09 17:03:43",0.0,0.0,fff93b9aacb140a29c07cfbb1c292922
333,"2023-06-09 17:04:15.205976",52.217820667,20.984494333,0.0,1.507,0,0.0,"2023-06-09 17:04:15",0.0,0.0,fff93b9aacb140a29c07cfbb1c292922
334,"2023-06-09 17:05:18.257756",52.217593,20.984444833,0.0,1.119,0,0.0,"2023-06-09 17:05:18",0.0,0.0,fff93b9aacb140a29c07cfbb1c292922
335,"2023-06-09 17:06:21.015893",52.217651833,20.9841845,131.9,0.723,0,0.1,"2023-06-09 17:06:20",0.0,23.0,fff93b9aacb140a29c07cfbb1c292922
336,"2023-06-09 17:06:52.247659",52.21759,20.984490667,0.0,0.958,0,0.0,"2023-06-09 17:06:52",0.0,0.0,fff93b9aacb140a29c07cfbb1c292922
337,"2023-06-09 17:07:53.495737",52.217700333,20.984357667,136.1,0.949,0,0.1,"2023-06-09 17:07:53",0.0,23.0,fff93b9aacb140a29c07cfbb1c292922
